measure calculation,annex,country,fishing_activity,fishing_capacity,gt_days_at_sea,no_vessels,nominal_effort,regulated area,regulated gear,specon,vessel length,year
83222,IIB,PRT,345,11897.08,27225.25,9,83222,8C-9A,3C,NONE,O15M,2008
640468,IIB,PRT,,,168698.63,75,640468,8C-9A,3T,NONE,O15M,2008
879,IIB,PRT,,,153.76,2,879,8C-9A,GILL,NONE,O15M,2008
186981,IIB,PRT,,,39563.73,23,186981,8C-9A,POTS,NONE,O15M,2008
6174,IIB,DEU,14,199,2786,1,6174,8C-9A,POTS,NONE,O15M,2009
46971.88,IIB,FRA,105.15,4398,14978.59,4,46971.88,8C-9A,3A,NONE,O15M,2009
105110.07,IIB,FRA,258.54,4446,37069.23,7,105110.07,8C-9A,3B,NONE,O15M,2009
24088.71,IIB,FRA,74.46,1323,10915.86,2,24088.71,8C-9A,3C,NONE,O15M,2009
5153,IIB,FRA,15.25,656,1620.67,1,5153,8C-9A,3T,NONE,O15M,2009
121011.37,IIB,FRA,317.68,22009,44114.87,35,121011.37,8C-9A,PEL_TRAWL,NONE,O15M,2009
7380318,IIB,PRT,15317,849226.68,2919038.04,42,7380318,8C-9A,3A,NONE,O15M,2009
667475,IIB,PRT,2933,61436.42,201271.03,26,667475,8C-9A,3B,NONE,O15M,2009
68714,IIB,PRT,403,5955.27,16691.6,8,68714,8C-9A,3C,NONE,O15M,2009
866971,IIB,PRT,,,228685.73,84,866971,8C-9A,3T,NONE,O15M,2009
1052,IIB,PRT,,,227.86,1,1052,8C-9A,GILL,NONE,O15M,2009
175532,IIB,PRT,,,34863.29,25,175532,8C-9A,POTS,NONE,O15M,2009
7272,IIB,DEU,18,183,3294,1,7272,8C-9A,POTS,NONE,O15M,2010
10043467.75,IIB,ESP,62632,110176.38,6014968.46,91,10043467.75,8C-9A,3A,NONE,O15M,2010
1143624.14,IIB,ESP,10179,11932.6,503684.91,41,1143624.14,8C-9A,3B,NONE,O15M,2010
1645556.82,IIB,ESP,14967,13513.19,654229.84,137,1645556.82,8C-9A,3C,NONE,O15M,2010
157438.53,IIB,ESP,1453,1601.03,46863.93,10,157438.53,8C-9A,3T,NONE,O15M,2010
87578.96,IIB,ESP,757,414.87,18199.85,6,87578.96,8C-9A,DREDGE,NONE,O15M,2010
35094.06,IIB,ESP,289,1221.84,14035.99,9,35094.06,8C-9A,GILL,NONE,O15M,2010
411041.15,IIB,ESP,3597,6510.94,122090.89,23,411041.15,8C-9A,NONE,NONE,O15M,2010
205305.58,IIB,ESP,1800,15595.17,156366.72,22,205305.58,8C-9A,OTTER,NONE,O15M,2010
4700234.06,IIB,ESP,45803,47339.39,1528095.29,119,4700234.06,8C-9A,PEL_SEINE,NONE,O15M,2010
3807.31,IIB,ESP,47,152.46,1359.38,1,3807.31,8C-9A,PEL_TRAWL,NONE,O15M,2010
96265.21,IIB,ESP,916,1020.3,34591.66,6,96265.21,8C-9A,POTS,NONE,O15M,2010
35965.27,IIB,FRA,109.47,2420,13863.43,3,35965.27,8C-9A,3A,NONE,O15M,2010
140948.91,IIB,FRA,351.89,5379,50967.69,8,140948.91,8C-9A,3B,NONE,O15M,2010
81106.64,IIB,FRA,185.14,2939,30927.07,2,81106.64,8C-9A,3C,NONE,O15M,2010
5962.92,IIB,FRA,16.49,1327,1552.53,3,5962.92,8C-9A,3T,NONE,O15M,2010
183.88,IIB,FRA,0.62,295,19.36,1,183.88,8C-9A,PEL_SEINE,NONE,O15M,2010
33453.31,IIB,FRA,94.69,3943,13258.47,9,33453.31,8C-9A,PEL_TRAWL,NONE,O15M,2010
6493382,IIB,PRT,13797,729357.52,2616863.01,43,6493382,8C-9A,3A,NONE,O15M,2010
599542,IIB,PRT,2698,53333.1,181729.13,25,599542,8C-9A,3B,NONE,O15M,2010
39485,IIB,PRT,269,2491.5,7476.28,4,39485,8C-9A,3C,NONE,O15M,2010
962700,IIB,PRT,,,256026.51,75,962700,8C-9A,3T,NONE,O15M,2010
480,IIB,PRT,,,121.98,1,480,8C-9A,GILL,NONE,O15M,2010
138035,IIB,PRT,,,26103.12,23,138035,8C-9A,POTS,NONE,O15M,2010
2323,IIB,SCO,,420,935,1,2323,8C-9A,3C,NONE,O15M,2010
4040,IIB,DEU,10,183,1830,1,4040,8C-9A,POTS,NONE,O15M,2011
8946931.96,IIB,ESP,85763,110374.95,5409794.52,87,8946931.96,8C-9A,3A,NONE,O15M,2011
1373902.61,IIB,ESP,11148,14238.12,625570.58,41,1373902.61,8C-9A,3B,NONE,O15M,2011
2047601.08,IIB,ESP,20211,15521.17,847769.61,150,2047601.08,8C-9A,3C,NONE,O15M,2011
190146.03,IIB,ESP,1691,2421.6,57696.68,11,190146.03,8C-9A,3T,NONE,O15M,2011
198.45,IIB,ESP,2,102.09,102.09,1,198.45,8C-9A,DEM_SEINE,NONE,O15M,2011
57950.36,IIB,ESP,499,493.33,12097.97,5,57950.36,8C-9A,DREDGE,NONE,O15M,2011
42507.32,IIB,ESP,366,947.74,15229.85,8,42507.32,8C-9A,GILL,NONE,O15M,2011
314645.18,IIB,ESP,6644,4521.13,94167.29,30,314645.18,8C-9A,NONE,NONE,O15M,2011
129734.93,IIB,ESP,1221,9574.66,83757.82,10,129734.93,8C-9A,OTTER,NONE,O15M,2011
4932604.5,IIB,ESP,70283,48215.43,1595813.97,117,4932604.5,8C-9A,PEL_SEINE,NONE,O15M,2011
1697.86,IIB,ESP,22,27.43,603.46,1,1697.86,8C-9A,PEL_TRAWL,NONE,O15M,2011
78220.2,IIB,ESP,905,767.5,31839.22,7,78220.2,8C-9A,POTS,NONE,O15M,2011
53377.6,IIB,FRA,119.52,7135,15976.05,6,53377.6,8C-9A,3A,NONE,O15M,2011
75218.78,IIB,FRA,202.01,5181,31412.2,10,75218.78,8C-9A,3B,NONE,O15M,2011
45981.57,IIB,FRA,98.53,2432,16329.45,2,45981.57,8C-9A,3C,NONE,O15M,2011
464.52,IIB,FRA,1.35,345,123.28,1,464.52,8C-9A,3T,NONE,O15M,2011
6624,IIB,FRA,18,1104,1692,1,6624,8C-9A,PEL_SEINE,NONE,O15M,2011
12647.73,IIB,FRA,34.47,3974,5102.33,7,12647.73,8C-9A,PEL_TRAWL,NONE,O15M,2011
6082354,IIB,PRT,12734,703866.72,2474562.62,37,6082354,8C-9A,3A,NONE,O15M,2011
225930,IIB,PRT,1089,26899.36,64562.35,18,225930,8C-9A,3B,NONE,O15M,2011
73102,IIB,PRT,325,9264.12,19058.7,5,73102,8C-9A,3C,NONE,O15M,2011
985555,IIB,PRT,,,273532.16,71,985555,8C-9A,3T,NONE,O15M,2011
174534,IIB,PRT,,,35111.66,24,174534,8C-9A,POTS,NONE,O15M,2011
3437,IIB,SCO,,675,1095,1,3437,8C-9A,3C,NONE,O15M,2011
8037408,IIB,ESP,61233,161570,4667581,112,8037408,8C-9A,3A,NONE,O15M,2012
743331,IIB,ESP,9977,27768,314173,35,743331,8C-9A,3B,NONE,O15M,2012
1801392,IIB,ESP,22824,71392,677373,140,1801392,8C-9A,3C,NONE,O15M,2012
157569,IIB,ESP,1717,8084,43953,6,157569,8C-9A,3T,NONE,O15M,2012
1348,IIB,ESP,12,455,427,3,1348,8C-9A,DREDGE,NONE,O15M,2012
29360,IIB,ESP,222,3630,10278,5,29360,8C-9A,GILL,NONE,O15M,2012
942878,IIB,ESP,6464,41524,464787,116,942878,8C-9A,NONE,NONE,O15M,2012
390466,IIB,ESP,3087,11591,123938,29,390466,8C-9A,OTTER,NONE,O15M,2012
1901484,IIB,ESP,21627,107970,569459,108,1901484,8C-9A,PEL_SEINE,NONE,O15M,2012
3853,IIB,ESP,54,393,1479,1,3853,8C-9A,PEL_TRAWL,NONE,O15M,2012
13870,IIB,ESP,131,1217,6262,3,13870,8C-9A,POTS,NONE,O15M,2012
34828.2,IIB,FRA,69.63,3542,8883.48,3,34828.2,8C-9A,3A,NONE,O15M,2012
29943.63,IIB,FRA,74.07,2296,12498.61,5,29943.63,8C-9A,3B,NONE,O15M,2012
39490.6,IIB,FRA,108.91,2455,13696.76,3,39490.6,8C-9A,3C,NONE,O15M,2012
184,IIB,FRA,0.5,368,47,1,184,8C-9A,PEL_SEINE,NONE,O15M,2012
100910.02,IIB,FRA,256.98,13250,32034.8,29,100910.02,8C-9A,PEL_TRAWL,NONE,O15M,2012
6297702,IIB,PRT,10944,597329.22,2463513.42,45,6297702,8C-9A,3A,NONE,O15M,2012
169639,IIB,PRT,858,23179.12,57512.71,7,169639,8C-9A,3B,NONE,O15M,2012
96773,IIB,PRT,121,1197.72,21260.46,5,96773,8C-9A,3C,NONE,O15M,2012
1006379,IIB,PRT,,,274508.69,68,1006379,8C-9A,3T,NONE,O15M,2012
97960,IIB,PRT,191,36585.27,41573.27,2,97960,8C-9A,OTTER,NONE,O15M,2012
452,IIB,PRT,,,71.33,2,452,8C-9A,PEL_SEINE,NONE,O15M,2012
106125,IIB,PRT,,,21979.9,23,106125,8C-9A,POTS,NONE,O15M,2012
2294,IIB,SCO,,619,1119,1,2294,8C-9A,3C,NONE,O15M,2012
3649,IIB,DEU,8.27,199,1647,1,3649,8C-9A,POTS,NONE,O15M,2013
2484,IIB,ENG,,720,990.15,1,2484,8C-9A,3A,NONE,O15M,2013
10141728.3,IIB,ESP,55721,,5662131.18,102,10141728.3,8C-9A,3A,NONE,O15M,2013
1237851.19,IIB,ESP,10729,,538526.73,36,1237851.19,8C-9A,3B,NONE,O15M,2013
1592469.34,IIB,ESP,14953,,621664.44,133,1592469.34,8C-9A,3C,NONE,O15M,2013
180149.97,IIB,ESP,1570,,58045.48,11,180149.97,8C-9A,3T,NONE,O15M,2013
94376.25,IIB,ESP,836,,19703.75,9,94376.25,8C-9A,DREDGE,NONE,O15M,2013
1365.64,IIB,ESP,17,,858.62,2,1365.64,8C-9A,GILL,NONE,O15M,2013
2560.01,IIB,ESP,19,,803.81,2,2560.01,8C-9A,OTTER,NONE,O15M,2013
3203335.65,IIB,ESP,28917,,954380.52,123,3203335.65,8C-9A,PEL_SEINE,NONE,O15M,2013
25837.46,IIB,ESP,173,,7551.13,2,25837.46,8C-9A,PEL_TRAWL,NONE,O15M,2013
55594.75,IIB,ESP,598,,19824.5,5,55594.75,8C-9A,POTS,NONE,O15M,2013
27400.83,IIB,FRA,63.33,3087,9681.45,4,27400.83,8C-9A,3A,NONE,O15M,2013
38998,IIB,FRA,91.75,2279,11405.41,6,38998,8C-9A,3B,NONE,O15M,2013
36436,IIB,FRA,80,1029,11713.06,3,36436,8C-9A,3C,NONE,O15M,2013
1473.33,IIB,FRA,4.33,340,806,1,1473.33,8C-9A,3T,NONE,O15M,2013
3343.33,IIB,FRA,9.83,340,1829,1,3343.33,8C-9A,GILL,NONE,O15M,2013
368,IIB,FRA,1,368,94,1,368,8C-9A,PEL_SEINE,NONE,O15M,2013
17592,IIB,FRA,48,5467,4892.11,14,17592,8C-9A,PEL_TRAWL,NONE,O15M,2013
5593564,IIB,PRT,9794,493313.02,2183393.89,42,5593564,8C-9A,3A,NONE,O15M,2013
301854,IIB,PRT,1186,26084.42,95656.84,9,301854,8C-9A,3B,NONE,O15M,2013
86794,IIB,PRT,62,450.4,19160.11,6,86794,8C-9A,3C,NONE,O15M,2013
976808,IIB,PRT,,,262763.46,64,976808,8C-9A,3T,NONE,O15M,2013
48662,IIB,PRT,237,6385.33,17594.88,6,48662,8C-9A,GILL,NONE,O15M,2013
369013,IIB,PRT,807,46305.67,157338.94,7,369013,8C-9A,OTTER,NONE,O15M,2013
7315,IIB,PRT,,,1474.09,4,7315,8C-9A,PEL_SEINE,NONE,O15M,2013
128641,IIB,PRT,,,27028.57,26,128641,8C-9A,POTS,NONE,O15M,2013
441.85,IIB,SCO,,359,358.15,1,441.85,8C-9A,3A,NONE,O15M,2013
0,IIB,SCO,,597,0,1,0,8C-9A,3B,NONE,O15M,2013
2253.39,IIB,SCO,,1663,857.36,2,2253.39,8C-9A,OTTER,NONE,O15M,2013
2666,IIB,DEU,6.05,199,1203,1,2666,8C-9A,POTS,NONE,O15M,2014
8606.09,IIB,ENG,,3441,4973.95,2,8606.09,8C-9A,3A,NONE,O15M,2014
1335.61,IIB,ENG,,735.5,636.11,1,1335.61,8C-9A,3C,NONE,O15M,2014
1603.64,IIB,ENG,,1470,1088.72,1,1603.64,8C-9A,OTTER,NONE,O15M,2014
8264928.32,IIB,ESP,43296,83374.86,5065329.37,68,8264928.32,8C-9A,3A,NONE,O15M,2014
1203014.34,IIB,ESP,10612,8758.08,521923.88,35,1203014.34,8C-9A,3B,NONE,O15M,2014
1122452.37,IIB,ESP,11859,15421.43,449828.28,97,1122452.37,8C-9A,3C,NONE,O15M,2014
126741.93,IIB,ESP,1119,1866.91,43628.01,8,126741.93,8C-9A,3T,NONE,O15M,2014
933.45,IIB,ESP,5,252,542.52,1,933.45,8C-9A,BEAM,NONE,O15M,2014
60251.63,IIB,ESP,519,225.42,12296.13,7,60251.63,8C-9A,DREDGE,NONE,O15M,2014
848.93,IIB,ESP,12,149.62,361.01,1,848.93,8C-9A,GILL,NONE,O15M,2014
1955.1,IIB,ESP,12,375,898.26,2,1955.1,8C-9A,OTTER,NONE,O15M,2014
2904230.12,IIB,ESP,25459,23872.58,908710.81,115,2904230.12,8C-9A,PEL_SEINE,NONE,O15M,2014
2199.86,IIB,ESP,14,83,586.01,1,2199.86,8C-9A,PEL_TRAWL,NONE,O15M,2014
68373.45,IIB,ESP,796,535.41,25012.61,5,68373.45,8C-9A,POTS,NONE,O15M,2014
20192.76,IIB,FRA,48.38,2191,5460.96,4,20192.76,8C-9A,3A,NONE,O15M,2014
15050.75,IIB,FRA,38.22,2088,6377.38,5,15050.75,8C-9A,3B,NONE,O15M,2014
41547.6,IIB,FRA,84.1,1558,13764.72,4,41547.6,8C-9A,3C,NONE,O15M,2014
51.82,IIB,FRA,0.3,338,27.96,1,51.82,8C-9A,3T,NONE,O15M,2014
17670.38,IIB,FRA,47.31,5365,5475.63,8,17670.38,8C-9A,PEL_TRAWL,NONE,O15M,2014
5287239,IIB,PRT,9317,533224.53,2118101.68,39,5287239,8C-9A,3A,NONE,O15M,2014
491886,IIB,PRT,2337,46527.82,135228.76,32,491886,8C-9A,3B,NONE,O15M,2014
524540,IIB,PRT,78,765.84,131617.65,22,524540,8C-9A,3C,NONE,O15M,2014
504175,IIB,PRT,,,135937.64,63,504175,8C-9A,3T,NONE,O15M,2014
327360,IIB,PRT,1460,39450.27,98963.65,24,327360,8C-9A,GILL,NONE,O15M,2014
202925,IIB,PRT,278,22930,85044.93,5,202925,8C-9A,OTTER,NONE,O15M,2014
8573,IIB,PRT,,,1951.2,4,8573,8C-9A,PEL_SEINE,NONE,O15M,2014
115714,IIB,PRT,,,26312.37,17,115714,8C-9A,POTS,NONE,O15M,2014
1144.96,IIB,SCO,,675.13,456.94,1,1144.96,8C-9A,3B,NONE,O15M,2014
4738.93,IIB,SCO,,2361.13,1974.49,4,4738.93,8C-9A,3C,NONE,O15M,2014
10074.93,IIB,SCO,,4152.13,4296.8,4,10074.93,8C-9A,OTTER,NONE,O15M,2014
2793,IIB,DEU,6.33,199,1260,1,2793,8C-9A,POTS,NONE,O15M,2015
11794453.58,IIB,ESP,41082,,7310862.72,84,11794453.58,8C-9A,3A,NONE,O15M,2015
1453627.21,IIB,ESP,10514,,637863.86,70,1453627.21,8C-9A,3B,NONE,O15M,2015
571233.86,IIB,ESP,4305,,239384.42,35,571233.86,8C-9A,3C,NONE,O15M,2015
148734.61,IIB,ESP,1027,,53558.91,10,148734.61,8C-9A,3T,NONE,O15M,2015
134758.58,IIB,ESP,1121,,28862.43,7,134758.58,8C-9A,DREDGE,NONE,O15M,2015
8517376.13,IIB,ESP,37743,,2776149.05,175,8517376.13,8C-9A,PEL_SEINE,NONE,O15M,2015
4283.58,IIB,ESP,16,,2879.56,1,4283.58,8C-9A,PEL_TRAWL,NONE,O15M,2015
57691.07,IIB,ESP,588,,19246.2,5,57691.07,8C-9A,POTS,NONE,O15M,2015
8564.12,IIB,FRA,20.89,2169,2377.45,3,8564.12,8C-9A,3A,NONE,O15M,2015
9391.16,IIB,FRA,19.89,1397,3530.84,3,9391.16,8C-9A,3B,NONE,O15M,2015
16828.59,IIB,FRA,43.99,2579,4545.7,2,16828.59,8C-9A,3C,NONE,O15M,2015
1746.91,IIB,FRA,4.93,680,806.69,1,1746.91,8C-9A,3T,NONE,O15M,2015
368,IIB,FRA,1,368,94,1,368,8C-9A,PEL_SEINE,NONE,O15M,2015
8702.75,IIB,FRA,22.6,5434,2852.58,12,8702.75,8C-9A,PEL_TRAWL,NONE,O15M,2015
4990500,IIB,PRT,8766,543270.19,1996157.26,43,4990500,8C-9A,3A,NONE,O15M,2015
526682,IIB,PRT,2501,58736.78,159762.1,32,526682,8C-9A,3B,NONE,O15M,2015
626890,IIB,PRT,36,362.56,177634.07,23,626890,8C-9A,3C,NONE,O15M,2015
625243,IIB,PRT,,,151295.71,42,625243,8C-9A,3T,NONE,O15M,2015
238261,IIB,PRT,907,18055.67,59054.58,20,238261,8C-9A,GILL,NONE,O15M,2015
458027,IIB,PRT,820,54404.46,188753.19,6,458027,8C-9A,OTTER,NONE,O15M,2015
122775,IIB,PRT,,,35920.65,5,122775,8C-9A,PEL_SEINE,NONE,O15M,2015
85425,IIB,PRT,,,18335.79,18,85425,8C-9A,POTS,NONE,O15M,2015
485,IIB,SCO,,970,315,1,485,8C-9A,3B,NONE,O15M,2015
2445.36,IIB,SCO,,1090,1020.74,1,2445.36,8C-9A,3C,NONE,O15M,2015
8266,IIB,DEU,18.74,199,3730,1,8266,8C-9A,POTS,NONE,O15M,2016
355.31,IIB,ENG,,298,238.46,1,355.31,8C-9A,3B,NONE,O15M,2016
7416465.73,IIB,ESP,37389,63780.87,4252995.22,105,7416465.73,8C-9A,3A,NONE,O15M,2016
1087106.25,IIB,ESP,9302,9563.09,471476.85,33,1087106.25,8C-9A,3B,NONE,O15M,2016
5405250.75,IIB,ESP,32493,54656.51,2156720.05,296,5405250.75,8C-9A,3C,NONE,O15M,2016
239610.9,IIB,ESP,2444,2317.34,86180.63,33,239610.9,8C-9A,3T,NONE,O15M,2016
107058.64,IIB,ESP,934,218.58,21976.92,8,107058.64,8C-9A,DREDGE,NONE,O15M,2016
1343.58,IIB,ESP,29,113.82,610.53,3,1343.58,8C-9A,GILL,NONE,O15M,2016
66773.64,IIB,ESP,845,1699.52,22788.5,16,66773.64,8C-9A,NONE,NONE,O15M,2016
1428.84,IIB,ESP,8,113.28,387.62,2,1428.84,8C-9A,OTTER,NONE,O15M,2016
4191878.03,IIB,ESP,37288,31702.23,1304794.95,141,4191878.03,8C-9A,PEL_SEINE,NONE,O15M,2016
80178.25,IIB,ESP,780,750.28,24766.01,7,80178.25,8C-9A,POTS,NONE,O15M,2016
579.1,IIB,FRA,1.53,2744,195.68,2,579.1,8C-9A,3A,NONE,O15M,2016
8222.87,IIB,FRA,18.14,1775,3213.51,4,8222.87,8C-9A,3B,NONE,O15M,2016
14821.13,IIB,FRA,36.12,1705,3927.86,2,14821.13,8C-9A,3C,NONE,O15M,2016
1414.23,IIB,FRA,2.91,972,174.16,1,1414.23,8C-9A,3T,NONE,O15M,2016
629593.99,IIB,FRA,1531.25,19678,194412.19,38,629593.99,8C-9A,PEL_TRAWL,NONE,O15M,2016
447,IIB,IRL,,447,120,1,447,8C-9A,3A,NONE,O15M,2016
89947,IIB,IRL,,6910,43331,4,89947,8C-9A,PEL_TRAWL,NONE,O15M,2016
531,IIB,NLD,3,,108,1,531,8C-9A,BEAM,NONE,O15M,2016
5949222.86,IIB,PRT,10923,619199.55,2407207.77,49,5949222.86,8C-9A,3A,NONE,O15M,2016
493841.51,IIB,PRT,2377,42127.16,145094.51,26,493841.51,8C-9A,3B,NONE,O15M,2016
660537.8,IIB,PRT,35,383.16,186731.73,22,660537.8,8C-9A,3C,NONE,O15M,2016
712966.07,IIB,PRT,,,203254.83,47,712966.07,8C-9A,3T,NONE,O15M,2016
239464.54,IIB,PRT,950,26594.98,72597.36,14,239464.54,8C-9A,GILL,NONE,O15M,2016
579052.31,IIB,PRT,990,76288.26,225777.48,6,579052.31,8C-9A,OTTER,NONE,O15M,2016
14099.52,IIB,PRT,,,2699.53,6,14099.52,8C-9A,PEL_SEINE,NONE,O15M,2016
103902.29,IIB,PRT,,,22478.79,24,103902.29,8C-9A,POTS,NONE,O15M,2016
464.04,IIB,SCO,,515.6,318.51,2,464.04,8C-9A,3C,NONE,O15M,2016
130847,BOB,FRA,,,13291,52,130847,8A-BOB,DREDGE,NONE,U10M,2003
530977,BOB,FRA,,,42322,24,530977,8A-BOB,GILL,NONE,U10M,2003
298567,BOB,FRA,,,28702,32,298567,8B-BOB,GILL,NONE,U10M,2003
167404,BOB,FRA,,,19652,52,167404,8A-BOB,LONGLINE,NONE,U10M,2003
69311,BOB,FRA,,,4796,16,69311,8B-BOB,LONGLINE,NONE,U10M,2003
774301,BOB,FRA,,,74058,383,774301,8A-BOB,NONE,NONE,U10M,2003
65912,BOB,FRA,,,26596,75,65912,8B-BOB,NONE,NONE,U10M,2003
262946,BOB,FRA,,,24692,16,262946,8A-BOB,OTTER,NONE,U10M,2003
4568,BOB,FRA,,,948,1,4568,8B-BOB,OTTER,NONE,U10M,2003
572,BOB,FRA,,,48,1,572,8A-BOB,PEL_SEINE,NONE,U10M,2003
18611,BOB,FRA,,,1629,2,18611,8A-BOB,PEL_TRAWL,NONE,U10M,2003
128570,BOB,FRA,,,11285,22,128570,8A-BOB,POTS,NONE,U10M,2003
7922,BOB,FRA,,,1261,2,7922,8B-BOB,POTS,NONE,U10M,2003
264123,BOB,FRA,,,21958,23,264123,8A-BOB,TRAMMEL,NONE,U10M,2003
78539,BOB,FRA,,,11102,12,78539,8B-BOB,TRAMMEL,NONE,U10M,2003
112020,BOB,FRA,,,12679,27,112020,8A-BOB,DREDGE,NONE,U10M,2004
1804,BOB,FRA,,,105,1,1804,8B-BOB,DREDGE,NONE,U10M,2004
477770,BOB,FRA,,,40636,30,477770,8A-BOB,GILL,NONE,U10M,2004
268817,BOB,FRA,,,27020,34,268817,8B-BOB,GILL,NONE,U10M,2004
215468,BOB,FRA,,,21489,55,215468,8A-BOB,LONGLINE,NONE,U10M,2004
77924,BOB,FRA,,,7068,20,77924,8B-BOB,LONGLINE,NONE,U10M,2004
711793,BOB,FRA,,,70101,345,711793,8A-BOB,NONE,NONE,U10M,2004
86194,BOB,FRA,,,30607,59,86194,8B-BOB,NONE,NONE,U10M,2004
271622,BOB,FRA,,,28969,19,271622,8A-BOB,OTTER,NONE,U10M,2004
28601,BOB,FRA,,,5217,2,28601,8B-BOB,OTTER,NONE,U10M,2004
2131,BOB,FRA,,,155,1,2131,8A-BOB,PEL_TRAWL,NONE,U10M,2004
99366,BOB,FRA,,,12187,25,99366,8A-BOB,POTS,NONE,U10M,2004
15057,BOB,FRA,,,1136,2,15057,8B-BOB,POTS,NONE,U10M,2004
293150,BOB,FRA,,,30758,31,293150,8A-BOB,TRAMMEL,NONE,U10M,2004
82380,BOB,FRA,,,7596,10,82380,8B-BOB,TRAMMEL,NONE,U10M,2004
151406,BOB,FRA,,,14692,32,151406,8A-BOB,DREDGE,NONE,U10M,2005
5500,BOB,FRA,,,441,3,5500,8B-BOB,DREDGE,NONE,U10M,2005
521942,BOB,FRA,,,41770,29,521942,8A-BOB,GILL,NONE,U10M,2005
352259,BOB,FRA,,,30890,27,352259,8B-BOB,GILL,NONE,U10M,2005
322477,BOB,FRA,,,25646,62,322477,8A-BOB,LONGLINE,NONE,U10M,2005
52621,BOB,FRA,,,4956,15,52621,8B-BOB,LONGLINE,NONE,U10M,2005
674676,BOB,FRA,,,67347,367,674676,8A-BOB,NONE,NONE,U10M,2005
87607,BOB,FRA,,,33869,81,87607,8B-BOB,NONE,NONE,U10M,2005
286328,BOB,FRA,,,28209,14,286328,8A-BOB,OTTER,NONE,U10M,2005
31766,BOB,FRA,,,4619,3,31766,8B-BOB,OTTER,NONE,U10M,2005
4753,BOB,FRA,,,292,1,4753,8A-BOB,PEL_TRAWL,NONE,U10M,2005
1890,BOB,FRA,,,86,1,1890,8B-BOB,PEL_TRAWL,NONE,U10M,2005
122577,BOB,FRA,,,13050,26,122577,8A-BOB,POTS,NONE,U10M,2005
9182,BOB,FRA,,,1323,1,9182,8B-BOB,POTS,NONE,U10M,2005
403805,BOB,FRA,,,33956,29,403805,8A-BOB,TRAMMEL,NONE,U10M,2005
84760,BOB,FRA,,,6124,7,84760,8B-BOB,TRAMMEL,NONE,U10M,2005
76,BOB,ENG,,76,3.99,2,76,8B-BOB,GILL,NONE,U10M,2006
592,BOB,ENG,,148,24.72,1,592,8B-BOB,POTS,NONE,U10M,2006
211597,BOB,FRA,,,17940,38,211597,8A-BOB,DREDGE,NONE,U10M,2006
6859,BOB,FRA,,,240,2,6859,8B-BOB,DREDGE,NONE,U10M,2006
667053,BOB,FRA,,,52031,49,667053,8A-BOB,GILL,NONE,U10M,2006
307221,BOB,FRA,,,18946,28,307221,8B-BOB,GILL,NONE,U10M,2006
763802,BOB,FRA,,,52157,150,763802,8A-BOB,LONGLINE,NONE,U10M,2006
70753,BOB,FRA,,,5163,18,70753,8B-BOB,LONGLINE,NONE,U10M,2006
665668,BOB,FRA,,,52469,320,665668,8A-BOB,NONE,NONE,U10M,2006
107822,BOB,FRA,,,14458,64,107822,8B-BOB,NONE,NONE,U10M,2006
471349,BOB,FRA,,,40064,36,471349,8A-BOB,OTTER,NONE,U10M,2006
28532,BOB,FRA,,,5195,3,28532,8B-BOB,OTTER,NONE,U10M,2006
990,BOB,FRA,,,54,2,990,8A-BOB,PEL_SEINE,NONE,U10M,2006
5254,BOB,FRA,,,299,4,5254,8A-BOB,PEL_TRAWL,NONE,U10M,2006
2155,BOB,FRA,,,151,7,2155,8B-BOB,PEL_TRAWL,NONE,U10M,2006
281297,BOB,FRA,,,24411,58,281297,8A-BOB,POTS,NONE,U10M,2006
24375,BOB,FRA,,,1645,2,24375,8B-BOB,POTS,NONE,U10M,2006
653788,BOB,FRA,,,47992,56,653788,8A-BOB,TRAMMEL,NONE,U10M,2006
155626,BOB,FRA,,,8919,13,155626,8B-BOB,TRAMMEL,NONE,U10M,2006
50,BOB,ENG,,35,1.38,1,50,8B-BOB,GILL,NONE,U10M,2007
2552,BOB,FRA,,,116,1,2552,8A-BOB,BEAM,NONE,U10M,2007
119511,BOB,FRA,,,9940,25,119511,8A-BOB,DREDGE,NONE,U10M,2007
2741,BOB,FRA,,,222,2,2741,8B-BOB,DREDGE,NONE,U10M,2007
673044,BOB,FRA,,,45567,48,673044,8A-BOB,GILL,NONE,U10M,2007
300670,BOB,FRA,,,17451,33,300670,8B-BOB,GILL,NONE,U10M,2007
879977,BOB,FRA,,,56054,153,879977,8A-BOB,LONGLINE,NONE,U10M,2007
73665,BOB,FRA,,,7465,17,73665,8B-BOB,LONGLINE,NONE,U10M,2007
830807,BOB,FRA,,,53124,364,830807,8A-BOB,NONE,NONE,U10M,2007
65968,BOB,FRA,,,7580,40,65968,8B-BOB,NONE,NONE,U10M,2007
496698,BOB,FRA,,,41378,50,496698,8A-BOB,OTTER,NONE,U10M,2007
38190,BOB,FRA,,,4880,3,38190,8B-BOB,OTTER,NONE,U10M,2007
4070,BOB,FRA,,,246,1,4070,8A-BOB,PEL_SEINE,NONE,U10M,2007
198,BOB,FRA,,,15,1,198,8B-BOB,PEL_TRAWL,NONE,U10M,2007
335691,BOB,FRA,,,25944,66,335691,8A-BOB,POTS,NONE,U10M,2007
24376,BOB,FRA,,,1435,2,24376,8B-BOB,POTS,NONE,U10M,2007
